Tel,Livesp,District,Floor,Bal,Price,lon,Walk,Kitsp,rooms,Metrodist,Totsp,lat,New,Brick,N,NFloor
0,75.0,0,5,1,171224820,37.576043,1,0,3,3,122.0,55.727217,0,1,148791366,12
1,41.0,0,3,1,25500000,37.644935,1,0,2,5,63.0,55.736904,0,1,150554102,9
0,169.8,0,4,0,83192200,37.554214,1,0,4,9,169.8,55.761538,0,1,150716629,18
0,15.4,0,2,1,11379600,37.642132,1,0,1,10,43.6,55.774305,0,1,48914776,19
0,30.0,0,2,1,11390000,37.536886,1,0,3,5,54.0,55.754988,0,1,150898286,5
0,56.4,0,3,0,11396446,37.671938,1,0,1,6,56.4,55.775753,0,0,149031275,0
1,32.0,0,9,1,11400000,37.638216,0,0,2,9,51.0,55.786151,0,0,50183122,12
1,20.0,0,9,1,11400000,37.684793,1,0,1,5,43.0,55.771849,0,1,50164885,12
0,15.4,0,4,1,11416800,37.642132,1,0,1,10,42.6,55.774305,0,1,48914886,19
0,0,0,7,0,11446400,37.672971,1,0,2,5,39.2,55.774958,0,0,148506881,8
1,32.0,0,4,1,11500000,37.548564,1,0,2,7,47.0,55.764384,0,1,150521993,10
1,24.5,0,10,0,11500000,37.582682,1,0,1,10,44.5,55.754618,0,1,148186999,14
1,23.1,0,9,1,11500000,37.674615,1,0,2,5,38.7,55.769874,0,0,150889637,12
1,23.0,0,4,1,11500000,37.633419,1,0,2,3,40.0,55.731926,0,0,150362484,9
0,52.0,0,1,0,11500000,37.671031,1,0,2,7,62.0,55.72598,0,0,148857210,5
1,15.2,0,7,1,11500000,37.568749,1,0,1,7,38.5,55.766552,0,1,148960370,12
1,17.0,0,3,1,11500000,37.590982,1,0,2,8,48.0,55.783757,0,0,150516094,9
1,18.0,0,2,1,11500000,37.582942,1,0,1,3,33.0,55.726071,0,1,150076062,9
1,36.5,0,5,0,11530000,37.650325,1,0,2,5,52.0,55.773418,0,0,144945147,8
0,28.0,0,8,1,11541600,37.642132,1,0,2,5,50.0,55.774305,0,0,149213366,16
0,47.5,0,3,0,11602026,37.671938,1,0,1,6,47.5,55.775753,0,0,149031360,0
1,34.0,0,8,1,11650000,37.67705,1,0,3,11,56.0,55.732377,0,0,138136081,9
1,33.0,0,7,1,11650000,37.684075,1,0,2,5,50.0,55.772639,0,0,150354042,12
1,17.1,0,2,1,11690000,37.581748,1,0,1,3,34.0,55.724636,0,1,150658189,8
0,28.0,0,13,1,11726500,37.642132,1,0,2,5,49.0,55.774305,0,0,149213363,16
1,32.0,0,3,1,11777777,37.579601,1,0,2,2,44.0,55.759304,0,0,150699334,5
0,28.0,0,5,1,11790000,37.580131,1,0,1,3,39.0,55.773535,0,1,149516832,8
1,28.0,0,5,1,11790000,37.580131,1,0,2,8,38.5,55.773535,0,1,150619267,8
0,0,0,4,0,145000000,37.649732,1,0,4,13,209.5,55.750079,0,0,43986635,5
0,91.0,0,5,1,59500000,37.595447,1,0,3,7,114.0,55.774487,0,1,149670406,13
0,152.0,0,6,0,354017440,37.597872,1,0,3,10,190.0,55.749603,0,1,149895236,9
0,34.0,0,6,1,11800000,37.709021,1,0,2,15,52.0,55.773363,0,0,150797556,14
1,30.0,0,1,0,11800000,37.596031,1,0,2,6,53.0,55.785417,0,0,148664670,12
0,21.5,0,3,1,11800000,37.586563,1,0,2,5,36.3,55.772927,0,1,149794286,9
1,29.1,0,6,0,11890000,37.686841,1,0,2,10,51.0,55.776846,0,0,150639622,12
1,22.0,0,6,0,11899000,37.56741,1,0,1,6,38.0,55.724013,0,0,150014542,6
1,21.2,0,6,0,11900000,37.56741,1,0,1,2,37.6,55.724013,0,1,147509305,6
1,28.0,0,8,1,11900000,37.572064,1,0,2,8,43.2,55.763797,0,1,148074189,9
0,31.0,0,6,1,11950000,37.578325,1,0,2,7,45.0,55.771874,0,0,147861743,9
0,33.0,0,7,1,11980000,37.679862,1,0,2,2,62.0,55.74562,0,0,150585702,7
0,30.0,0,2,0,12000000,37.633176,1,0,2,6,47.0,55.786738,0,1,150639797,6
1,38.0,0,12,1,12000000,37.557861,1,0,2,4,64.0,55.766329,0,0,150095412,12
1,22.0,0,15,1,12000000,37.661033,1,0,1,3,45.0,55.782668,0,0,2473024,18
1,31.5,0,3,1,12000000,37.622962,1,0,2,5,52.7,55.792194,0,0,150518479,16
0,24.9,0,6,1,12000000,37.573061,1,0,2,10,41.7,55.722639,0,1,150691006,9
1,14.2,0,2,1,12000000,37.579133,1,0,1,4,37.8,55.764156,0,1,149433835,14
1,25.0,0,2,1,12000000,37.583463,1,0,2,4,35.0,55.773165,0,0,150464109,8
1,33.2,0,6,1,12000000,37.673349,1,0,3,8,51.5,55.73408,0,0,148771434,9
1,36.6,0,6,1,12011306,37.637811,1,0,2,7,53.8,55.785675,0,1,148895641,9
1,20.0,0,2,0,12100000,37.610386,1,0,1,5,38.0,55.779737,0,0,149902096,14
1,37.0,0,7,1,12100000,37.630535,1,0,2,5,54.6,55.791283,0,1,150828384,9
0,35.0,0,9,1,12100000,37.63526,1,0,2,5,48.0,55.727937,0,0,150119561,9
0,35.0,0,9,0,12100000,37.63526,1,0,2,6,48.0,55.727937,0,0,150649214,9
0,0,0,2,0,12149427,37.643866,1,0,1,8,38.6,55.730857,0,0,150866572,7
0,0,0,2,0,12149427,37.643866,1,0,1,8,38.6,55.730857,0,1,150222232,7
0,31.7,0,2,0,12149400,37.644261,1,0,1,5,38.6,55.731551,0,1,149011459,7
0,66.8,0,3,1,93000000,37.57846,1,0,3,2,142.0,55.750038,0,1,149387518,7
1,138.0,0,8,1,120000000,37.586086,1,0,4,10,173.7,55.773975,0,0,150555618,10
1,34.0,0,15,1,14500000,37.687605,1,0,2,10,64.0,55.741075,0,0,149148330,17
0,0,0,2,0,12149427,37.643866,1,0,1,8,38.6,55.730857,0,0,149582831,7
0,35.0,0,5,1,12150000,37.674292,0,0,3,0,60.0,55.735236,0,0,149678467,9
0,0,0,2,0,12177741,37.64348,1,0,1,5,38.7,55.731075,0,1,48905331,7
0,0,0,2,0,12177740,37.643866,1,0,1,8,38.7,55.730857,0,0,150866571,7
0,43.0,0,5,1,12200000,37.674292,1,0,3,10,60.0,55.735236,0,0,150505189,9
1,28.0,0,2,1,12200000,37.580652,1,0,2,5,36.0,55.744526,0,1,149498170,5
0,45.0,0,4,0,12200000,37.671669,1,0,3,5,55.0,55.733112,0,0,150906820,12
1,40.0,0,4,1,12200000,37.639931,1,0,3,5,64.0,55.789345,0,0,150828437,9
1,32.0,0,9,1,12200000,37.645528,1,0,2,10,44.6,55.746644,0,0,150798954,9
0,0,0,1,0,12240000,37.582781,1,0,1,12,30.6,55.767944,0,0,150412172,8
1,30.0,0,12,0,12250000,37.634712,1,0,2,7,51.0,55.727501,0,0,51898234,12
1,33.2,0,6,1,12300000,37.673349,1,0,3,10,51.5,55.73408,0,0,150412627,9
1,32.0,0,5,0,12300000,37.635386,1,0,2,8,50.0,55.786951,0,0,13082512,12
1,20.0,0,2,1,12300000,37.5751,1,0,1,10,37.0,55.76839,0,1,150726488,10
0,18.0,0,9,1,12300000,37.581954,1,0,1,13,36.2,55.768502,0,1,150754528,12
1,31.0,0,12,0,12300000,37.673735,1,0,2,7,50.0,55.744059,0,0,138858988,12
0,0,0,3,0,12393120,37.643866,1,0,1,8,38.6,55.730857,0,0,150866574,7
0,25.0,0,9,1,12400000,37.586095,1,0,2,10,38.0,55.767392,0,0,150697081,9
1,21.0,0,5,1,12450000,37.575702,1,0,1,10,38.0,55.739732,0,1,149401409,6
0,60.6,0,4,0,12475868,37.671938,1,0,1,6,60.6,55.775753,0,0,149031292,0
0,22.0,0,8,1,12480000,37.660215,1,0,1,7,47.0,55.771479,0,1,150645853,9
1,45.4,0,3,1,12490000,37.61945,1,0,3,3,56.0,55.72815,0,1,36857278,5
1,32.0,0,6,0,12499000,37.635323,1,0,2,7,49.2,55.78812,0,0,149331491,7
0,19.0,0,5,0,12500000,37.559847,1,0,1,2,40.0,55.765463,0,1,150638327,17
1,25.1,0,4,1,12500000,37.658491,1,0,2,11,43.0,55.736757,0,1,150263754,9
0,107.0,0,16,1,55000000,37.549282,1,0,3,10,134.2,55.758402,0,1,149670544,22
0,132.0,0,3,0,144135672,37.602229,1,0,4,5,165.0,55.747191,0,1,149821407,5
1,60.0,0,6,0,53952000,37.591557,1,0,2,3,96.0,55.770973,0,1,149042589,12
1,35.0,0,4,1,12500000,37.562937,1,0,2,10,53.0,55.757962,0,1,148809305,5
0,30.0,0,7,1,12500000,37.571938,1,0,2,15,45.0,55.769433,0,0,150132911,12
1,40.0,0,4,1,12500000,37.639931,1,0,3,7,64.0,55.789345,0,0,149352162,9
1,30.0,0,2,0,12500000,37.704987,1,0,2,12,56.0,55.774781,0,0,149863410,12
1,23.1,0,5,1,12500000,37.652202,1,0,1,2,40.1,55.738348,0,1,28430464,9
0,30.3,0,10,1,12500000,37.659182,1,0,2,7,50.9,55.782947,0,0,149783852,17
1,38.0,0,3,1,12500000,37.669333,1,0,2,7,65.7,55.728373,0,0,150813847,5
0,30.0,0,5,1,12500000,37.66495,1,0,2,7,46.0,55.764668,0,0,150136367,12
0,0,0,2,0,12533034,37.643866,1,0,1,8,38.7,55.730857,0,0,150866570,7
0,43.0,0,5,0,12600000,37.674292,1,0,3,7,60.0,55.735236,0,0,150638618,9
0,38.8,0,7,1,12600000,37.672971,1,0,1,7,38.8,55.774958,0,1,150046260,10
0,37.8,0,7,0,12600000,37.673951,1,0,1,3,37.8,55.774634,0,1,142857626,10
1,49.0,0,5,1,12600000,37.674292,1,0,3,10,60.0,55.735236,0,0,150168434,9
0,0,0,7,0,12600000,37.672971,1,0,1,5,39.0,55.774958,0,0,142990757,10
0,31.8,0,6,0,12600000,37.673951,1,0,1,5,38.8,55.774634,0,1,149786011,8
0,0,0,8,0,12600000,37.671938,1,0,1,5,40.0,55.775753,0,1,149442047,8
0,40.0,0,4,1,12600000,37.639931,1,0,3,6,64.0,55.789345,0,0,150654690,9
0,0,0,4,0,12614713,37.643866,1,0,1,8,38.5,55.730857,0,0,150866576,7
0,0,0,2,0,12646834,37.672163,1,0,2,5,50.3,55.776294,0,0,149808777,8
0,0,0,2,0,12646834,37.672163,1,0,1,5,50.3,55.776294,0,0,149808773,8
0,50.3,0,2,0,12646834,37.671938,1,0,1,6,50.3,55.775753,0,0,149031238,0
0,32.0,0,2,0,12700000,37.631137,0,0,2,5,48.0,55.776745,0,1,148747765,6
0,60.8,0,5,0,12751098,37.671938,1,0,1,6,60.8,55.775753,0,0,149031310,0
1,29.0,0,10,1,12800000,37.667582,1,0,2,10,55.0,55.739858,0,0,150248906,17
0,0,0,5,0,12862127,37.64348,1,0,1,5,38.5,55.731075,0,1,48903181,7
1,60.0,0,7,1,20000000,37.573753,0,0,2,13,60.0,55.71802,0,0,142876744,8
0,26.0,0,2,1,12200000,37.580652,1,0,2,5,36.0,55.744526,0,1,150557712,5
0,26.0,0,2,0,15500000,37.627885,1,0,2,5,53.0,55.776021,0,1,150713922,6
0,0,0,5,0,12885519,37.64348,1,0,1,5,38.6,55.731075,0,1,49243271,7
0,0,0,5,0,12888859,37.643866,1,0,1,8,38.6,55.730857,0,0,149582832,7
1,39.5,0,3,0,12900000,37.669531,1,0,3,12,58.3,55.744105,0,0,150691440,12
0,33.0,0,4,1,12900000,37.572064,1,0,2,8,43.0,55.763797,0,1,150896208,9
0,44.2,0,4,0,12900000,37.695438,0,0,2,0,54.0,55.776036,0,1,150136193,5
1,32.0,0,8,1,12950000,37.669621,0,0,2,0,53.5,55.73553,0,0,138241556,17
1,19.0,0,5,1,13000000,37.628325,1,0,1,5,36.7,55.770127,0,0,148581229,12
1,39.0,0,11,0,13000000,37.662749,1,0,2,3,58.6,55.778441,0,0,47342072,12
0,25.0,0,4,1,13000000,37.565802,0,0,2,15,45.0,55.733751,0,0,150718059,12
0,0,0,10,0,13000000,37.591557,1,0,1,3,26.0,55.770973,0,1,150222285,12
0,0,0,3,0,13000000,37.564689,1,0,2,7,67.0,55.770244,0,0,148778284,44
0,43.0,0,5,1,13000000,37.572845,1,0,3,4,57.0,55.759907,0,1,150817627,5
1,34.0,0,2,0,13000000,37.657143,1,0,2,9,55.0,55.747312,0,0,149148659,6
0,34.0,0,2,0,13000000,37.683877,1,0,2,11,64.0,55.74108,0,0,148602389,17
1,34.2,0,3,1,13000000,37.675406,1,0,2,5,64.5,55.743162,0,0,150193270,16
0,51.9,0,4,0,13000000,37.673951,1,0,2,6,51.9,55.774634,0,1,150614763,7
0,52.0,0,4,0,13000000,37.673951,1,0,2,5,52.0,55.774634,0,0,150834553,7
1,38.0,0,2,0,13000000,37.545438,0,0,3,5,65.0,55.753691,0,0,149955431,5
1,28.0,0,1,1,13000000,37.628217,1,0,2,5,56.0,55.775074,0,0,149825846,16
1,32.0,0,5,1,13000000,37.711455,0,0,2,5,60.0,55.776046,0,0,148462331,9
1,46.0,0,2,1,13000000,37.627696,1,0,3,6,65.0,55.774629,0,1,143622776,5
1,32.5,0,2,0,13000000,37.58809,1,0,2,6,42.9,55.761092,0,1,147948234,9
0,22.0,0,6,0,13000000,37.588027,1,0,1,5,35.0,55.735941,0,1,148713514,12
0,0,0,7,0,13149940,37.643866,1,0,1,8,38.0,55.730857,0,0,150866577,7
1,30.0,0,2,0,13200000,37.59348,1,0,3,9,54.4,55.78651,0,1,150708195,8
0,0,0,6,1,84107000,37.579187,1,0,2,9,106.9,55.749116,0,1,148356518,7
1,64.0,0,2,1,18000000,37.636976,1,0,4,5,102.0,55.770294,0,0,150830708,6
0,93.0,0,2,1,139672000,37.584119,1,0,4,8,205.4,55.735368,0,1,44702100,7
1,29.0,0,3,1,13200000,37.659084,1,0,2,9,52.3,55.78398,0,0,150208011,15
0,34.0,0,4,1,13280000,37.561589,1,0,2,1,54.0,55.765225,0,0,150779879,8
0,42.0,0,9,1,13300000,37.578325,1,0,4,7,62.0,55.771874,0,0,51514109,9
0,35.6,0,2,0,13300000,37.672971,1,0,1,5,43.4,55.774958,0,1,138125472,9
1,32.2,0,14,1,13300000,37.684075,1,0,2,5,53.5,55.743781,0,0,149382777,17
0,43.3,0,2,1,13300000,37.673735,1,0,3,6,64.3,55.744059,0,0,19468618,12
0,0,0,6,0,13384562,37.64348,1,0,1,5,38.6,55.731075,0,1,48895501,7
1,34.0,0,4,1,13399000,37.561149,1,0,2,9,55.0,55.758372,0,1,150233344,5
0,23.0,0,2,1,13450000,37.595609,1,0,2,9,39.0,55.748919,0,0,150452675,12
1,56.0,0,5,1,13450000,37.6433,1,0,3,15,75.0,55.735221,0,1,147822175,5
0,0,0,2,0,13477387,37.64348,1,0,1,5,38.3,55.731075,0,1,48916606,7
1,31.0,0,17,1,13490000,37.685835,1,0,2,7,51.0,55.742321,0,0,150606643,17
1,52.0,0,2,0,13500000,37.634074,1,0,2,1,70.5,55.781296,0,0,150886618,8
0,43.0,0,4,1,13500000,37.662794,1,0,2,10,63.8,55.771489,0,1,149249178,6
1,40.0,0,2,1,13500000,37.638835,1,0,3,5,55.0,55.733655,0,0,150585733,5
1,47.0,0,4,1,13500000,37.685278,1,0,3,6,67.0,55.744906,0,0,150202886,12
1,18.6,0,1,0,13500000,37.587389,1,0,1,11,42.3,55.766851,0,1,150890065,5
0,31.6,0,8,1,13500000,37.693624,1,0,2,15,58.5,55.737345,0,1,150442670,22
0,10.9,0,14,1,13574400,37.642132,1,0,1,10,44.8,55.774305,0,1,48907801,19
1,33.0,0,2,0,13600000,37.582861,1,0,2,7,53.1,55.753828,0,1,149632549,7
0,43.0,0,1,0,13600000,37.682431,1,0,3,10,64.0,55.73737,0,0,149752695,12
0,0,0,5,0,13628970,37.64348,1,0,1,5,37.9,55.731075,0,1,48905371,7
0,0,0,9,0,13641600,37.673951,1,0,1,5,39.2,55.774634,0,0,142990748,10
0,32.0,0,8,0,13700000,37.653523,1,0,2,5,53.0,55.766471,0,0,148314575,11
0,13.6,0,11,1,13702300,37.642132,1,0,1,10,52.1,55.774305,0,1,48915106,19
1,80.0,0,36,0,68906966,37.539078,1,0,3,2,109.0,55.747115,0,1,148956565,62
0,98.0,0,5,0,56500000,37.645393,1,0,5,6,152.0,55.762358,0,0,35379076,6
0,76.0,0,12,0,66378270,37.594405,1,0,4,12,95.0,55.759871,0,0,149883849,12
1,27.7,0,5,1,13800000,37.641054,1,0,2,8,52.0,55.773727,0,1,145349782,12
0,37.0,0,4,1,13800000,37.554627,1,0,2,10,57.0,55.756523,0,1,149691936,5
1,43.0,0,1,0,13800000,37.569692,1,0,2,5,63.0,55.724545,0,1,150798301,6
0,0,0,2,0,13889099,37.64348,1,0,1,5,39.5,55.731075,0,1,48897086,7
1,20.0,0,13,1,13900000,37.618659,1,0,1,1,41.0,55.736012,0,0,143270417,15
1,39.0,0,3,0,13900000,37.591,1,0,3,7,60.0,55.790575,0,0,138400813,6
0,54.3,0,2,0,13900000,37.554681,1,0,3,12,83.0,55.7582,0,1,149023004,5
1,36.0,0,6,1,13900000,37.575172,0,0,2,10,58.0,55.76915,0,0,150241018,6
0,45.0,0,1,0,13900000,37.633778,1,0,3,5,63.0,55.78439,0,0,150814098,5
0,57.6,0,2,0,13900000,37.669998,1,0,3,4,92.0,55.780654,0,1,143796435,9
0,0,0,7,0,13906174,37.64348,1,0,1,5,39.0,55.731075,0,1,48893631,7
1,28.0,0,3,0,13907828,37.60637,1,0,1,8,38.0,55.724738,0,1,10917313,8
0,79.2,0,3,0,13950579,37.67228,1,0,3,5,79.2,55.775824,0,1,148800466,6
0,0,0,3,0,13950579,37.672163,1,0,1,5,79.2,55.776294,0,0,149812304,4
0,0,0,3,0,13950579,37.672163,1,0,2,5,79.2,55.776294,0,0,149812303,4
0,0,0,3,0,13950579,37.672163,1,0,3,5,79.2,55.776294,0,0,149812300,4
1,17.4,0,5,0,13999000,37.574678,1,0,1,10,42.7,55.720864,0,1,149630245,11
1,17.4,0,5,0,13999000,37.574678,1,0,2,10,42.7,55.720864,0,1,149630417,11
0,42.1,0,5,1,13999000,37.670124,1,0,3,8,65.1,55.77115,0,1,150541736,5
1,30.0,0,8,1,14000000,37.659084,1,0,2,9,52.0,55.78398,0,0,146260189,12
1,38.0,0,5,1,14000000,37.563988,1,0,2,4,60.0,55.76599,0,1,150535122,8
1,43.0,0,3,1,14000000,37.638773,1,0,2,5,56.0,55.769828,0,1,35555040,5
1,29.0,0,9,1,14000000,37.64224,1,0,2,10,53.0,55.775246,0,0,149215009,12
0,45.0,0,2,0,14000000,37.564913,1,0,3,3,58.0,55.765362,0,1,51302824,8
1,31.0,0,13,1,14000000,37.665093,1,0,2,4,52.0,55.782253,0,1,149695265,14
0,1.0,0,7,1,129000000,37.618569,1,0,5,9,202.0,55.722142,0,1,150317009,14
1,74.0,0,2,0,126434800,37.592635,1,0,3,11,104.3,55.753985,0,1,47886734,7
0,0,0,7,0,113791320,37.576726,1,0,4,7,138.5,55.730892,0,0,147924032,11
0,32.2,0,3,1,14000000,37.656523,1,0,2,3,52.2,55.75511,0,0,149545325,8
0,18.0,0,12,0,14000000,37.632592,1,0,1,4,35.0,55.743857,0,1,150246123,12
1,53.0,0,5,1,14100000,37.539221,1,0,3,15,78.5,55.761426,0,0,150722935,5
1,32.0,0,4,1,14200000,37.568614,1,0,2,5,45.0,55.726092,0,0,38068102,9
1,31.4,0,3,1,14200000,37.669621,1,0,2,7,56.0,55.73553,0,0,149714091,17
1,37.6,0,1,0,14200000,37.581766,1,0,3,4,55.0,55.724692,0,1,37076788,8
0,32.0,0,2,0,14200000,37.672971,0,0,1,0,41.0,55.774958,0,0,150848847,10
0,31.0,0,2,0,14250000,37.568749,1,0,2,7,51.0,55.766552,0,0,150681607,12
0,32.2,0,2,1,14256211,37.643866,1,0,2,8,48.2,55.730857,0,1,149725946,11
0,44.0,0,4,1,14278000,37.642132,1,0,3,5,65.0,55.774305,0,0,149434930,16
1,28.4,0,19,0,14300000,37.689932,0,0,2,15,63.7,55.737709,0,1,149480768,21
0,10.7,0,19,1,14311500,37.642132,1,0,1,10,43.5,55.774305,0,1,48907581,19
0,27.6,0,5,1,14328600,37.642132,1,0,2,10,57.2,55.774305,0,1,146853461,19
0,0,0,6,0,14342786,37.64348,1,0,1,5,37.7,55.731075,0,1,48902661,6
0,19.5,0,2,1,14387994,37.643866,1,0,1,8,38.0,55.730857,0,1,149726250,10
1,20.6,0,14,1,14399000,37.570788,1,0,1,15,48.6,55.73591,0,0,150245832,16
0,30.0,0,4,1,14400000,37.567869,1,0,2,6,50.0,55.766111,0,1,148784579,14
0,39.0,0,3,1,14450000,37.584245,1,0,2,11,48.9,55.770714,0,0,150915504,6
0,48.0,0,1,0,14450000,37.567069,1,0,4,5,64.0,55.724778,0,1,148833217,6
0,48.0,0,1,0,14450000,37.567069,1,0,3,5,64.0,55.724778,0,1,149898239,6
1,31.0,0,4,1,14490000,37.659829,1,0,2,7,41.0,55.783559,0,1,149541418,5
1,35.5,0,5,1,14490000,37.646274,1,0,2,8,57.3,55.776006,0,0,40346831,16
0,30.0,0,5,1,14499000,37.567051,1,0,2,6,53.0,55.766116,0,1,150427925,14
1,28.0,0,4,1,14500000,37.63509,1,0,1,2,66.0,55.78118,0,1,50960583,5
0,59.0,0,10,0,14500000,37.662749,1,0,3,4,59.0,55.778441,0,0,150208898,12
0,0,0,2,0,50716000,37.616863,1,0,3,3,105.6,55.768132,0,1,149517610,3
1,90.0,0,3,1,158043500,37.61344,1,0,3,10,145.0,55.738252,0,1,150433658,9
0,1.0,0,7,1,129000000,37.618569,1,0,5,9,202.0,55.722142,0,1,150317009,14
0,51.6,0,3,1,14500000,37.538233,1,0,3,15,73.5,55.759892,0,1,149512586,5
0,26.0,0,3,1,14500000,37.557511,1,0,2,10,43.0,55.729863,0,1,150649035,8
0,32.0,0,5,1,14500000,37.689932,1,0,2,15,53.0,55.737709,0,1,150828482,21
0,50.0,0,3,1,14500000,37.538817,1,0,3,20,80.0,55.760393,0,0,150500727,5
1,32.0,0,16,1,14500000,37.633266,0,0,2,5,54.0,55.784946,0,0,37726828,16
0,34.6,0,2,0,14500000,37.567482,0,0,2,5,55.9,55.766623,0,1,148648791,10
0,42.7,0,8,1,14518000,37.672971,1,0,1,7,42.7,55.774958,0,1,150046301,10
0,42.7,0,8,0,14518000,37.673951,1,0,1,3,42.7,55.774634,0,1,46757132,10
0,43.0,0,8,1,14580000,37.642132,1,0,3,5,64.0,55.774305,0,0,149213365,16
0,31.0,0,4,1,14600000,37.656667,1,0,2,7,55.0,55.784805,0,1,147651169,11
0,28.0,0,3,1,14615199,37.643866,1,0,1,8,35.9,55.730857,0,1,149008335,7
0,0,0,3,0,14630000,37.582781,1,0,1,7,38.0,55.767944,0,0,148158447,8
1,0,0,5,0,14661025,37.549067,1,0,2,13,45.7,55.761558,0,1,150222130,21
0,42.4,0,2,1,14700000,37.671534,1,0,2,11,77.8,55.742443,0,0,150291649,4
0,20.0,0,6,0,14700000,37.59657,1,0,1,7,37.0,55.753286,0,0,149953398,24
0,34.0,0,1,0,14700000,37.63827,1,0,2,5,65.0,55.73554,0,1,147651364,5
1,45.0,0,2,0,14700000,37.661006,1,0,3,5,65.0,55.753043,0,1,149902160,6
1,36.0,0,2,0,14700000,37.661006,1,0,2,5,65.0,55.753043,0,1,149902072,6
1,36.0,0,1,0,14700000,37.676134,1,0,3,3,65.0,55.771211,0,1,150646235,5
0,10.9,0,19,1,14702600,37.642132,1,0,1,10,45.1,55.774305,0,1,48891691,19
0,0,0,9,0,14723200,37.672971,1,0,1,5,43.0,55.774958,0,0,149808775,10
0,30.0,0,5,1,14790000,37.567087,0,0,2,5,51.0,55.765645,0,1,150667151,11
1,52.3,0,1,0,14800000,37.553819,1,0,3,10,71.2,55.76018,0,0,149533392,6
0,42.2,0,3,0,14850000,37.55681,1,0,3,12,67.6,55.757288,0,0,150555676,5
0,23.0,0,6,1,14900000,37.6145,1,0,2,5,42.0,55.777773,0,1,147398692,6
1,188.0,0,12,0,235999999,37.623483,1,0,3,4,205.0,55.768025,0,1,150783842,15
0,145.0,0,5,1,221260900,37.577139,1,0,4,8,182.0,55.766916,0,1,149670596,12
0,21.3,0,2,0,12149427,37.643866,1,0,1,7,38.6,55.730857,0,1,149252341,7
0,29.6,0,3,1,14900000,37.567869,0,0,2,5,52.0,55.766111,0,0,150098520,9
0,20.0,0,2,0,14900000,37.576492,1,0,1,15,44.0,55.716133,0,0,150438823,11
0,30.0,0,10,1,14900000,37.567087,0,0,2,5,51.0,55.765645,0,1,149311911,11
0,32.2,0,2,1,14968983,37.643866,1,0,2,8,48.2,55.730857,0,1,149726176,11
0,37.0,0,8,1,14990000,37.631424,1,0,2,7,60.0,55.789315,0,1,149321342,9
0,52.0,0,3,1,15000000,37.551914,1,0,4,10,72.0,55.758651,0,1,150424917,5
0,34.0,0,12,0,15000000,37.681191,1,0,2,1,55.0,55.745149,0,1,150638601,12
0,31.0,0,2,0,15000000,37.65735,1,0,2,5,53.0,55.735525,0,1,150638528,13
1,30.0,0,6,1,15000000,37.537317,1,0,1,10,50.0,55.756427,0,1,150218761,20
1,30.0,0,6,1,15000000,37.537317,1,0,1,10,50.0,55.756427,0,1,138033588,22
0,20.0,0,9,1,15000000,37.618659,1,0,1,1,40.0,55.736012,0,0,150885012,15
1,34.0,0,4,0,15000000,37.594036,1,0,2,9,52.0,55.753154,0,0,148282836,24
0,46.0,0,4,1,15000000,37.575441,1,0,3,3,66.2,55.75859,0,0,149371715,5
1,19.6,0,1,1,15000000,37.597962,1,0,1,3,46.4,55.779251,0,0,150693231,12
1,38.3,0,4,1,15000000,37.567824,1,0,2,11,64.0,55.769676,0,1,150316453,5
1,53.0,0,3,0,15000000,37.627867,1,0,3,8,80.7,55.722117,0,1,50480632,6
1,26.1,0,6,1,15000000,37.615893,1,0,2,10,50.0,55.779034,0,0,150685347,15
1,23.0,0,6,0,15000000,37.588413,1,0,2,15,35.0,55.755859,0,1,150571945,7
1,31.0,0,5,1,15000000,37.666872,1,0,2,15,47.0,55.767008,0,1,138306511,5
0,36.0,0,2,0,15100000,37.568749,1,0,2,7,61.0,55.766552,0,0,149610014,12
0,38.0,0,7,0,15100000,37.673951,1,0,2,6,52.0,55.774634,0,1,51580289,10
1,33.5,0,2,0,15100000,37.572369,1,0,2,10,54.0,55.717994,0,0,34201390,8
0,0,0,2,0,15125860,37.672163,1,0,3,5,85.3,55.776294,0,0,149812297,8
1,48.0,0,1,0,15200000,37.626942,1,0,3,9,63.0,55.734618,0,1,148586137,5
1,48.0,0,3,1,15200000,37.67996,1,0,3,2,70.0,55.772487,0,1,147848235,5
0,40.0,0,18,0,30818483,37.534261,1,0,2,2,65.0,55.750056,0,1,47594812,85
1,195.0,0,5,1,708000000,37.600846,1,0,,8,456.0,55.736579,0,1,139715187,5
0,27.0,0,7,1,29650000,37.575378,1,0,2,5,68.0,55.726568,0,1,149808133,12
0,18.0,0,1,1,15200000,37.596678,1,0,1,8,50.0,55.74979,0,1,149351101,9
1,48.0,0,5,1,15200000,37.627867,1,0,3,8,67.0,55.722117,0,0,150791335,6
0,0,0,7,0,15234950,37.671938,1,0,2,9,52.2,55.775753,0,0,149582986,9
0,28.8,0,4,1,15265800,37.642132,1,0,2,10,59.4,55.774305,0,1,48914821,19
0,0,0,3,1,15334454,37.67661,1,0,1,9,50.3,55.742073,0,1,150700118,13
1,46.0,0,2,1,15400000,37.580652,1,0,3,6,64.0,55.744526,0,1,148676122,5
0,0,0,3,1,15464491,37.677194,1,0,1,9,50.2,55.742048,0,1,150700108,13
0,42.0,0,7,0,15488263,37.659371,1,0,2,5,55.0,55.776877,0,1,150638339,9
0,40.0,0,6,1,15500000,37.585422,1,0,2,10,50.0,55.767053,0,1,149670494,9
